role,skill,frequency_pct,count,total_jobs_in_role
Data Operations Analyst,AWS,50.0,1,2
Data Operations Analyst,Airflow,50.0,1,2
Data Operations Analyst,Apache Spark,50.0,1,2
Data Operations Analyst,Azure,50.0,1,2
Data Operations Analyst,CI/CD,50.0,1,2
Data Operations Analyst,Excel,50.0,1,2
Data Operations Analyst,Git,50.0,1,2
Data Operations Analyst,Python,50.0,1,2
Data Operations Analyst,R,50.0,1,2
Data Operations Analyst,SQL,50.0,1,2
Data Operations Analyst,Scala,50.0,1,2
Data Operations Analyst,Snowflake,50.0,1,2
Data Operations Analyst,Tableau,50.0,1,2
"Data Products Analyst, Youtube",Apache Spark,100.0,1,1
"Data Products Analyst, Youtube",Java,100.0,1,1
"Data Products Analyst, Youtube",Machine Learning,100.0,1,1
"Data Products Analyst, Youtube",Python,100.0,1,1
"Data Products Analyst, Youtube",SQL,100.0,1,1
"Data Products Analyst, Youtube",System Design,100.0,1,1
Data Provider Analyst,Python,100.0,1,1
Data Provider Analyst,R,100.0,1,1
Data Provider Analyst,SQL,100.0,1,1
Data Quality Analyst,Agile,50.0,1,2
Data Quality Analyst,Excel,50.0,1,2
Data Quality Analyst,Jira,50.0,1,2
Data Quality Analyst,Python,50.0,1,2
Data Quality Analyst,SQL,50.0,1,2
Data Quality Analyst,Scrum,50.0,1,2
Data Quality Analyst (Remote Opportunity),Kubernetes,100.0,1,1
Data Quality Analyst (Remote Opportunity),Power BI,100.0,1,1
Data Quality Analyst (Remote Opportunity),SQL,100.0,1,1
Data Quality Analyst (Remote Opportunity),Scrum,100.0,1,1
Data Reporting Analyst,Excel,100.0,3,3
Data Reporting Analyst,Power BI,100.0,3,3
Data Reporting Analyst,SQL,100.0,3,3
Data Reporting Analyst,Tableau,66.67,2,3
Data Reporting Analyst,HTML,33.33,1,3
Data Reporting Analyst,JavaScript,33.33,1,3
Data Reporting Analyst,Python,33.33,1,3
Data Reporting Analyst,R,33.33,1,3
Data Reporting Analyst (On-Site Only),Excel,100.0,1,1
Data Reporting Analyst (On-Site Only),Power BI,100.0,1,1
Data Reporting Analyst (On-Site Only),SQL,100.0,1,1
Data Reporting Analyst (On-Site Only),Tableau,100.0,1,1
"Data Reporting Analyst- (***York, Pa***)",Excel,100.0,1,1
"Data Reporting Analyst- (***York, Pa***)",Power BI,100.0,1,1
Data Research Analyst,Excel,100.0,2,2
Data Research Analyst,MATLAB,50.0,1,2
Data Research Analyst,R,50.0,1,2
Data Science Analyst,Machine Learning,100.0,2,2
Data Science Analyst,Power BI,100.0,2,2
Data Science Analyst,Python,100.0,2,2
Data Science Analyst,R,100.0,2,2
Data Science Analyst,SQL,100.0,2,2
Data Science Analyst,Tableau,100.0,2,2
Data Science Analyst,AWS,50.0,1,2
Data Science Analyst,Azure,50.0,1,2
Data Science Analyst,Natural Language Processing,50.0,1,2
Data Scientest,Apache Spark,100.0,2,2
Data Scientest,Deep Learning,100.0,2,2
Data Scientest,Keras,100.0,2,2
Data Scientest,Machine Learning,100.0,2,2
Data Scientest,Python,100.0,2,2
Data Scientest,R,100.0,2,2
Data Scientest,SQL,100.0,2,2
Data Scientest,Scikit-learn,100.0,2,2
Data Scientist,Machine Learning,94.74,36,38
Data Scientist,Python,94.74,36,38
Data Scientist,SQL,63.16,24,38
Data Scientist,Google Cloud Platform,57.89,22,38
Data Scientist,Azure,52.63,20,38
Data Scientist,AWS,42.11,16,38
Data Scientist,Apache Spark,42.11,16,38
Data Scientist,CI/CD,36.84,14,38
Data Scientist,RAG,36.84,14,38
Data Scientist,Pandas,26.32,10,38
Data Scientist,Scikit-learn,26.32,10,38
Data Scientist,Natural Language Processing,21.05,8,38
Data Scientist,Deep Learning,15.79,6,38
Data Scientist,Docker,15.79,6,38
Data Scientist,Git,15.79,6,38
Data Scientist,LLM,15.79,6,38
Data Scientist,R,15.79,6,38
Data Scientist,Agile,10.53,4,38
Data Scientist,Computer Vision,10.53,4,38
Data Scientist,Excel,10.53,4,38
Data Scientist,Power BI,10.53,4,38
Data Scientist,Prompt Engineering,10.53,4,38
Data Scientist,PyTorch,10.53,4,38
Data Scientist,REST API,10.53,4,38
Data Scientist,Apache Kafka,5.26,2,38
Data Scientist,BigQuery,5.26,2,38
Data Scientist,Express,5.26,2,38
Data Scientist,Fine-tuning,5.26,2,38
Data Scientist,GitHub Actions,5.26,2,38
Data Scientist,Hugging Face,5.26,2,38
Data Scientist,Java,5.26,2,38
Data Scientist,Kubernetes,5.26,2,38
Data Scientist,Matplotlib,5.26,2,38
Data Scientist,PostgreSQL,5.26,2,38
Data Scientist,Reinforcement Learning,5.26,2,38
Data Scientist,Scala,5.26,2,38
Data Scientist,Scrum,5.26,2,38
Data Scientist,Seaborn,5.26,2,38
Data Scientist,System Design,5.26,2,38
Data Scientist,Tableau,5.26,2,38
Data Scientist,Terraform,5.26,2,38
Data Scientist,dbt,5.26,2,38
"Data Scientist (, Expert)",Apache Spark,100.0,2,2
"Data Scientist (, Expert)",Computer Vision,100.0,2,2
"Data Scientist (, Expert)",Machine Learning,100.0,2,2
"Data Scientist (, Expert)",Natural Language Processing,100.0,2,2
"Data Scientist (, Expert)",Pandas,100.0,2,2
"Data Scientist (, Expert)",PyTorch,100.0,2,2
"Data Scientist (, Expert)",Python,100.0,2,2
"Data Scientist (, Expert)",SQL,100.0,2,2
"Data Scientist (, Expert)",Scikit-learn,100.0,2,2
Data Scientist (Ai Engineer),AWS,100.0,4,4
Data Scientist (Ai Engineer),Apache Spark,100.0,4,4
Data Scientist (Ai Engineer),Azure,100.0,4,4
Data Scientist (Ai Engineer),Google Cloud Platform,100.0,4,4
Data Scientist (Ai Engineer),Machine Learning,100.0,4,4
Data Scientist (Ai Engineer),Pandas,100.0,4,4
Data Scientist (Ai Engineer),Prompt Engineering,100.0,4,4
Data Scientist (Ai Engineer),Python,100.0,4,4
Data Scientist (Ai Engineer),SQL,100.0,4,4
Data Scientist (Ai Engineer),Scikit-learn,100.0,4,4
Data Scientist (Analytics),Machine Learning,100.0,4,4
Data Scientist (Analytics),Power BI,100.0,4,4
Data Scientist (Analytics),Python,100.0,4,4
Data Scientist (Analytics),R,100.0,4,4
Data Scientist (Analytics),SQL,100.0,4,4
Data Scientist (Analytics),Tableau,100.0,4,4
Data Scientist (Fraud Detection),Apache Spark,100.0,2,2
Data Scientist (Fraud Detection),Java,100.0,2,2
Data Scientist (Fraud Detection),Machine Learning,100.0,2,2
Data Scientist (Fraud Detection),PyTorch,100.0,2,2
Data Scientist (Fraud Detection),Python,100.0,2,2
Data Scientist (Fraud Detection),Scikit-learn,100.0,2,2
Data Scientist (Relocate To Dubai),AWS,100.0,2,2
Data Scientist (Relocate To Dubai),Azure,100.0,2,2
Data Scientist (Relocate To Dubai),Google Cloud Platform,100.0,2,2
Data Scientist (Relocate To Dubai),Machine Learning,100.0,2,2
Data Scientist (Relocate To Dubai),Pandas,100.0,2,2
Data Scientist (Relocate To Dubai),Power BI,100.0,2,2
Data Scientist (Relocate To Dubai),Python,100.0,2,2
Data Scientist (Relocate To Dubai),R,100.0,2,2
Data Scientist (Relocate To Dubai),Scikit-learn,100.0,2,2
Data Scientist (Relocate To Dubai),Tableau,100.0,2,2
Data Scientist (Search & Recommendation),Computer Vision,100.0,4,4
Data Scientist (Search & Recommendation),Machine Learning,100.0,4,4
Data Scientist (Search & Recommendation),PyTorch,100.0,4,4
Data Scientist (Search & Recommendation),Python,100.0,4,4
Data Scientist - Ai Engineer - Hcm,AWS,100.0,4,4
Data Scientist - Ai Engineer - Hcm,Apache Spark,100.0,4,4
Data Scientist - Ai Engineer - Hcm,Azure,100.0,4,4
Data Scientist - Ai Engineer - Hcm,Google Cloud Platform,100.0,4,4
Data Scientist - Ai Engineer - Hcm,Machine Learning,100.0,4,4
Data Scientist - Ai Engineer - Hcm,Pandas,100.0,4,4
Data Scientist - Ai Engineer - Hcm,Prompt Engineering,100.0,4,4
Data Scientist - Ai Engineer - Hcm,Python,100.0,4,4
Data Scientist - Ai Engineer - Hcm,SQL,100.0,4,4
Data Scientist - Ai Engineer - Hcm,Scikit-learn,100.0,4,4
Data Scientist / Analyst (Ai/Llm),Excel,100.0,2,2
Data Scientist / Analyst (Ai/Llm),Fine-tuning,100.0,2,2
Data Scientist / Analyst (Ai/Llm),Hugging Face,100.0,2,2
Data Scientist / Analyst (Ai/Llm),LLM,100.0,2,2
Data Scientist / Analyst (Ai/Llm),Machine Learning,100.0,2,2
Data Scientist / Analyst (Ai/Llm),Prompt Engineering,100.0,2,2
Data Scientist / Analyst (Ai/Llm),PyTorch,100.0,2,2
Data Scientist / Analyst (Ai/Llm),Python,100.0,2,2
Data Scientist / Analyst (Ai/Llm),RAG,100.0,2,2
Data Scientist / Analyst (Ai/Llm),SQL,100.0,2,2
"Data Scientist / Analyst, - Faa",MATLAB,100.0,1,1
"Data Scientist / Analyst, - Faa",Power BI,100.0,1,1
"Data Scientist / Analyst, - Faa",Python,100.0,1,1
"Data Scientist / Analyst, - Faa",R,100.0,1,1
"Data Scientist / Analyst, - Faa",Tableau,100.0,1,1
"Data Scientist / Data Engineer (Numpy, Pandas)",Deep Learning,100.0,6,6
"Data Scientist / Data Engineer (Numpy, Pandas)",Git,100.0,6,6
"Data Scientist / Data Engineer (Numpy, Pandas)",LLM,100.0,6,6
"Data Scientist / Data Engineer (Numpy, Pandas)",Machine Learning,100.0,6,6
"Data Scientist / Data Engineer (Numpy, Pandas)",NumPy,100.0,6,6
"Data Scientist / Data Engineer (Numpy, Pandas)",Pandas,100.0,6,6
"Data Scientist / Data Engineer (Numpy, Pandas)",Python,100.0,6,6
Data Scientist Ii,Computer Vision,100.0,2,2
Data Scientist Ii,Google Cloud Platform,100.0,2,2
Data Scientist Ii,PostgreSQL,100.0,2,2
Data Scientist Ii,Python,100.0,2,2
Data Scientist Ii,SQL,100.0,2,2
Data Scientist | Remote,Power BI,100.0,2,2
Data Scientist | Remote,Python,100.0,2,2
Data Scientist | Remote,R,100.0,2,2
Data Scientist | Remote,Tableau,100.0,2,2
"Data Scientist, Market Growth (Lifecycle)",Apache Spark,100.0,2,2
"Data Scientist, Market Growth (Lifecycle)",Java,100.0,2,2
"Data Scientist, Market Growth (Lifecycle)",Machine Learning,100.0,2,2
"Data Scientist, Market Growth (Lifecycle)",PyTorch,100.0,2,2
"Data Scientist, Market Growth (Lifecycle)",Python,100.0,2,2
"Data Scientist, Market Growth (Lifecycle)",SQL,100.0,2,2
"Data Scientist, Market Growth (Lifecycle)",Scala,100.0,2,2
"Data Scientist, Nlp & Trading Strategies (Quantitative)",Machine Learning,100.0,2,2
"Data Scientist, Nlp & Trading Strategies (Quantitative)",Natural Language Processing,100.0,2,2
"Data Scientist, Nlp & Trading Strategies (Quantitative)",PyTorch,100.0,2,2
"Data Scientist, Nlp & Trading Strategies (Quantitative)",Python,100.0,2,2
"Data Scientist, Nlp & Trading Strategies (Quantitative)",R,100.0,2,2
"Data Scientist, Nlp & Trading Strategies (Quantitative)",Scikit-learn,100.0,2,2
"Data Scientist, Nlp & Trading Strategies (Quantitative)",Transformers,100.0,2,2
Data Solutions Analyst (Remote Opportunity),Agile,100.0,1,1
Data Solutions Analyst (Remote Opportunity),SQL,100.0,1,1
Data Systems Analyst,Confluence,100.0,1,1
Data Systems Analyst,Excel,100.0,1,1
Data Systems Analyst,Jira,100.0,1,1
Data Systems Analyst (Sy24-25),SQL,100.0,1,1
Data Tester (Dự Án Banking),AWS,100.0,4,4
Data Tester (Dự Án Banking),Python,100.0,4,4
Data Tester (Dự Án Banking),R,100.0,4,4
Data Tester (Dự Án Banking),SQL,100.0,4,4
Data Visualization & Communications Analyst - Remote,Power BI,100.0,1,1
Data Visualization & Communications Analyst - Remote,Tableau,100.0,1,1
Data Visualization Analyst,Azure,100.0,1,1
Data Visualization Analyst,Excel,100.0,1,1
Data Visualization Analyst,Power BI,100.0,1,1
Database Developer,MySQL,100.0,1,1
Database Developer,PostgreSQL,100.0,1,1
Database Developer,SQL,100.0,1,1
Delivery Solution Architect (Aws Cloud),AWS,100.0,1,1
Derivative Systems Data Analyst,Agile,100.0,1,1
Derivative Systems Data Analyst,Excel,100.0,1,1
Derivative Systems Data Analyst,Python,100.0,1,1
Derivative Systems Data Analyst,SQL,100.0,1,1
Derivative Systems Data Analyst,Swift,100.0,1,1
"Dev (Java, Kotlin, Angular)",Angular,100.0,1,1
"Dev (Java, Kotlin, Angular)",Java,100.0,1,1
"Dev (Java, Kotlin, Angular)",Kotlin,100.0,1,1
DevOps Engineer,Kubernetes,86.21,25,29
DevOps Engineer,CI/CD,82.76,24,29
DevOps Engineer,Docker,65.52,19,29
DevOps Engineer,Terraform,65.52,19,29
DevOps Engineer,Python,62.07,18,29
DevOps Engineer,AWS,58.62,17,29
DevOps Engineer,Azure,55.17,16,29
DevOps Engineer,Ansible,48.28,14,29
DevOps Engineer,Git,48.28,14,29
DevOps Engineer,Grafana,41.38,12,29
DevOps Engineer,Prometheus,41.38,12,29
DevOps Engineer,Google Cloud Platform,37.93,11,29
DevOps Engineer,Jenkins,37.93,11,29
DevOps Engineer,Go,34.48,10,29
DevOps Engineer,GitLab CI,27.59,8,29
DevOps Engineer,Helm,27.59,8,29
DevOps Engineer,GitHub Actions,24.14,7,29
DevOps Engineer,Agile,17.24,5,29
DevOps Engineer,Apache Kafka,13.79,4,29
DevOps Engineer,Computer Vision,13.79,4,29
DevOps Engineer,Elasticsearch,13.79,4,29
DevOps Engineer,Java,13.79,4,29
DevOps Engineer,JavaScript,13.79,4,29
DevOps Engineer,Jira,10.34,3,29
DevOps Engineer,Machine Learning,10.34,3,29
DevOps Engineer,SQL,10.34,3,29
DevOps Engineer,Scrum,10.34,3,29
DevOps Engineer,Airflow,6.9,2,29
DevOps Engineer,Apache Spark,6.9,2,29
DevOps Engineer,Confluence,6.9,2,29
DevOps Engineer,Node.js,6.9,2,29
DevOps Engineer,Redis,6.9,2,29
DevOps Engineer,TypeScript,6.9,2,29
"Developer (C#,.Net) - Fulltime",JavaScript,100.0,1,1
"Developer (C#,.Net) - Fulltime",React,100.0,1,1
"Developer (C#,.Net) - Fulltime",SQL,100.0,1,1
Developer (Có Tiếng Nhật),Computer Vision,100.0,1,1
Developer (Javascript & Html),HTML,100.0,4,4
Developer (Javascript & Html),JavaScript,100.0,4,4
Developer (Javascript & Html),SQL,100.0,4,4
Developer Fullstack,AWS,100.0,2,2
Developer Fullstack,Git,100.0,2,2
Developer Fullstack,JavaScript,100.0,2,2
Developer Fullstack,Node.js,100.0,2,2
Developer Fullstack,PostgreSQL,100.0,2,2
Developer Fullstack,React,100.0,2,2
Devops,CI/CD,100.0,5,5
Devops,Docker,100.0,5,5
Devops,Jenkins,100.0,5,5
Devops,Kubernetes,100.0,5,5
Devops,AWS,80.0,4,5
Devops,Azure,80.0,4,5
Devops,Git,80.0,4,5
Devops,GitLab CI,80.0,4,5
Devops,Go,80.0,4,5
Devops,Google Cloud Platform,80.0,4,5
Devops,Grafana,80.0,4,5
Devops,Prometheus,80.0,4,5
Devops,Python,80.0,4,5
Devops,Microservices,20.0,1,5
Devops (Devops Engineer),AWS,100.0,2,2
Devops (Devops Engineer),Ansible,100.0,2,2
Devops (Devops Engineer),Apache Kafka,100.0,2,2
Devops (Devops Engineer),Azure,100.0,2,2
Devops (Devops Engineer),CI/CD,100.0,2,2
Devops (Devops Engineer),Docker,100.0,2,2
Devops (Devops Engineer),Google Cloud Platform,100.0,2,2
Devops (Devops Engineer),Kubernetes,100.0,2,2
Devops (Domain Gov),Ansible,100.0,1,1
Devops (Domain Gov),CI/CD,100.0,1,1
Devops (Domain Gov),Docker,100.0,1,1
Devops (Domain Gov),GitLab CI,100.0,1,1
Devops (Domain Gov),Grafana,100.0,1,1
Devops (Domain Gov),Jenkins,100.0,1,1
Devops (Domain Gov),Kubernetes,100.0,1,1
Devops (Domain Gov),Prometheus,100.0,1,1
Devops (Domain Gov),Terraform,100.0,1,1
Devops / Manager,AWS,100.0,2,2
Devops / Manager,Ansible,100.0,2,2
Devops / Manager,CI/CD,100.0,2,2
Devops / Manager,Kubernetes,100.0,2,2
Devops / Manager,Terraform,100.0,2,2
Devops /Manager,AWS,100.0,4,4
Devops /Manager,CI/CD,100.0,4,4
Devops /Manager,Git,100.0,4,4
Devops /Manager,Google Cloud Platform,100.0,4,4
Devops /Manager,Kubernetes,100.0,4,4
Devops /Manager,Terraform,100.0,4,4
Devops Databricks Engineer,AWS,100.0,3,3
Devops Databricks Engineer,Agile,100.0,3,3
Devops Databricks Engineer,Apache Spark,100.0,3,3
Devops Databricks Engineer,CI/CD,100.0,3,3
Devops Databricks Engineer,Machine Learning,100.0,3,3
Devops Databricks Engineer,Redshift,100.0,3,3
Devops Databricks Engineer,Terraform,100.0,3,3
Devops Engineer (),AWS,100.0,2,2
Devops Engineer (),Azure,100.0,2,2
Devops Engineer (),CI/CD,100.0,2,2
Devops Engineer (),Docker,100.0,2,2
Devops Engineer (),GitHub Actions,100.0,2,2
Devops Engineer (),GitLab CI,100.0,2,2
Devops Engineer (),Google Cloud Platform,100.0,2,2
Devops Engineer (),Grafana,100.0,2,2
Devops Engineer (),Jenkins,100.0,2,2
Devops Engineer (),Prometheus,100.0,2,2
Devops Engineer (),Terraform,100.0,2,2
Devops Engineer (),Agile,50.0,1,2
Devops Engineer (),Ansible,50.0,1,2
Devops Engineer (),Kubernetes,50.0,1,2
Devops Engineer (),Python,50.0,1,2
Devops Engineer (),Scrum,50.0,1,2
"Devops Engineer (Agile, Azure)",Agile,100.0,1,1
"Devops Engineer (Agile, Azure)",Ansible,100.0,1,1
"Devops Engineer (Agile, Azure)",Azure,100.0,1,1
"Devops Engineer (Agile, Azure)",CI/CD,100.0,1,1
"Devops Engineer (Agile, Azure)",Docker,100.0,1,1
"Devops Engineer (Agile, Azure)",GitHub Actions,100.0,1,1
"Devops Engineer (Agile, Azure)",Grafana,100.0,1,1
"Devops Engineer (Agile, Azure)",Jenkins,100.0,1,1
"Devops Engineer (Agile, Azure)",Kubernetes,100.0,1,1
"Devops Engineer (Agile, Azure)",Microservices,100.0,1,1
"Devops Engineer (Agile, Azure)",Python,100.0,1,1
"Devops Engineer (Agile, Azure)",Terraform,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English)",AWS,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English)",CI/CD,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English)",Docker,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English)",Jenkins,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English)",Kubernetes,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English)",Microservices,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English)",MySQL,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English)",Python,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English)",SQL,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English)",Terraform,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English), Based In Da Nang",AWS,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English), Based In Da Nang",CI/CD,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English), Based In Da Nang",Docker,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English), Based In Da Nang",Jenkins,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English), Based In Da Nang",Kubernetes,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English), Based In Da Nang",Microservices,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English), Based In Da Nang",MySQL,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English), Based In Da Nang",Python,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English), Based In Da Nang",SQL,100.0,1,1
"Devops Engineer (Aws, Cloudformation/Cdk, English), Based In Da Nang",Terraform,100.0,1,1
Devops Engineer (Infrastructure-Focused),AWS,100.0,2,2
Devops Engineer (Infrastructure-Focused),Agile,100.0,2,2
Devops Engineer (Infrastructure-Focused),Ansible,100.0,2,2
Devops Engineer (Infrastructure-Focused),Azure,100.0,2,2
Devops Engineer (Infrastructure-Focused),CI/CD,100.0,2,2
Devops Engineer (Infrastructure-Focused),Docker,100.0,2,2
Devops Engineer (Infrastructure-Focused),Google Cloud Platform,100.0,2,2
Devops Engineer (Infrastructure-Focused),Grafana,100.0,2,2
Devops Engineer (Infrastructure-Focused),Jenkins,100.0,2,2
Devops Engineer (Infrastructure-Focused),MySQL,100.0,2,2
Devops Engineer (Infrastructure-Focused),PostgreSQL,100.0,2,2
Devops Engineer (Infrastructure-Focused),Prometheus,100.0,2,2
Devops Engineer (Infrastructure-Focused),Python,100.0,2,2
Devops Engineer (Infrastructure-Focused),Ruby,100.0,2,2
Devops Engineer (Infrastructure-Focused),Terraform,100.0,2,2
Devops Engineer (Middle),AWS,100.0,3,3
Devops Engineer (Middle),Agile,100.0,3,3
Devops Engineer (Middle),Ansible,100.0,3,3
Devops Engineer (Middle),Azure,100.0,3,3
Devops Engineer (Middle),CI/CD,100.0,3,3
Devops Engineer (Middle),Docker,100.0,3,3
Devops Engineer (Middle),GitHub Actions,100.0,3,3
Devops Engineer (Middle),GitLab CI,100.0,3,3
Devops Engineer (Middle),Helm,100.0,3,3
Devops Engineer (Middle),Jenkins,100.0,3,3
Devops Engineer (Middle),Kubernetes,100.0,3,3
Devops Engineer (Middle),PostgreSQL,100.0,3,3
Devops Engineer (Middle),Scrum,100.0,3,3
Devops Engineer (Middle),Terraform,100.0,3,3
Devops Engineer (Middle/),AWS,100.0,1,1
Devops Engineer (Middle/),Agile,100.0,1,1
Devops Engineer (Middle/),Ansible,100.0,1,1
Devops Engineer (Middle/),Apache Kafka,100.0,1,1
Devops Engineer (Middle/),Azure,100.0,1,1
Devops Engineer (Middle/),CI/CD,100.0,1,1
Devops Engineer (Middle/),Docker,100.0,1,1
Devops Engineer (Middle/),GitHub Actions,100.0,1,1
Devops Engineer (Middle/),GitLab CI,100.0,1,1
Devops Engineer (Middle/),Google Cloud Platform,100.0,1,1
Devops Engineer (Middle/),Grafana,100.0,1,1
Devops Engineer (Middle/),Helm,100.0,1,1
Devops Engineer (Middle/),Java,100.0,1,1
Devops Engineer (Middle/),JavaScript,100.0,1,1
Devops Engineer (Middle/),Jenkins,100.0,1,1
Devops Engineer (Middle/),Kubernetes,100.0,1,1
Devops Engineer (Middle/),PostgreSQL,100.0,1,1
Devops Engineer (Middle/),Prometheus,100.0,1,1
Devops Engineer (Middle/),Python,100.0,1,1
Devops Engineer (Middle/),Redis,100.0,1,1
Devops Engineer (Middle/),SQL,100.0,1,1
Devops Engineer (Middle/),Scrum,100.0,1,1
